Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AD,CH,ID,,1,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AD,CH,VN,,6,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AD,ES,ID,,49,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AD,ES,MY,,1,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AD,FR,SG,,3,skins,,T,O
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AD,IT,ID,,4,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AD,IT,VN,,56,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,BR,ID,,613,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,CH,ID,,449,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,CH,LA,,5,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,CH,LA,,411,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,CH,MY,,54,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,CH,TH,,2,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,CH,VN,,4,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,CH,VN,,1146,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,CH,XX,1,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,CO,ID,,2,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,CO,VN,,40,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,DE,ID,,33,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,DE,ID,,8,skins,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,DE,LA,,2,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,DE,VN,,6,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,DE,XX,20,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,DE,XX,8,,skins,,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,ES,ID,,178,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,ES,LA,,1,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,ES,,12,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,ID,,4,garments,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,ID,,1,leather products (large),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,ID,,1,leather products (small),m2,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,ID,,413.66668,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,LA,,6,leather products (large),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,LA,1,658,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,LA,,3,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,MY,,20,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,TH,,17,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,VN,,3,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,VN,,10,leather products (large),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,VN,,1221.16663,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,VN,,2,skin pieces,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,XX,,7,leather products (small),,T,U
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,XX,327,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,,1250,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,,2,,leather products (small),,T,R
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,FR,,7,,leather products (small),,T,U
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,GB,ID,,103,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,GB,LA,,1,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,GB,LA,,1,leather products (large),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,GB,LA,,111,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,GB,VN,,1,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,GB,VN,,68,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,GB,,48,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,ID,XX,45,,skins,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,ID,,,176,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,ID,,,745,skins,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,ID,,52,garments,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,ID,,3,leather products (large),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,ID,,29,leather products (small),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,ID,,4,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,ID,,5287.5,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,ID,,30,skin pieces,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,LA,,4,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,LA,,1326,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,MY,,2,leather products (large),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,MY,,12,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,MY,,84,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,TH,,3,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,VN,,46,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,VN,,3,leather products (large),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,VN,,40,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,VN,,2,leather products (small),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,VN,,3723,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,VN,,70,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,VN,,3,skins,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,XX,1,,garments,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,XX,,1,leather products (small),,P,U
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,XX,,1,leather products (small),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,XX,1564,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,,0,,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,,2,,leather products (small),,Q,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,IT,,943,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,KR,ID,,12,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,LB,XX,164,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,MA,XX,36,,leather products (small),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,NL,ID,,128,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,NL,VN,,5,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,NL,XX,80,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,SG,ID,,7,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,TR,ID,,166,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,TR,LA,,172,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,TR,MY,,1087,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,TR,VN,,163,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,TR,XX,50,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,US,ID,,2,leather products (large),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,US,ID,,17,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,US,MY,,17,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,US,XX,,3,leather products (small),,P,I
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AE,US,XX,17,,leather products (small),,Q,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AF,KR,ID,,2,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AF,KR,MY,,3,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AI,US,ID,,2,leather products (large),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AI,US,ID,,6,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AL,IT,ID,,3,leather products (small),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AL,IT,VN,,4,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AL,IT,VN,,1,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,CH,ID,,24,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,CH,LA,,1,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,CH,VN,,2,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,FR,ID,,4,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,FR,MY,,2,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,GB,ID,,10,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,GB,LA,,12,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,GB,VN,,1,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,IT,ID,,10,garments,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,IT,ID,,22,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,IT,LA,,2,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,IT,LA,,3,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,IT,MY,,27,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,IT,VN,,11,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,IT,VN,,1,leather products (large),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,IT,VN,,1,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AM,IT,VN,,185,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AN,CH,ID,,1,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AN,IT,VN,,4,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AO,CH,VN,,1,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AO,IT,VN,,1,leather products (large),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AO,IT,VN,,2,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AO,PT,ID,,15,skins,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AR,IT,VN,,1,leather products (large),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AR,IT,VN,,2,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AR,US,ID,29,8,live,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AR,US,,3,3,live,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AT,CH,ID,1,1,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AT,CH,MY,5,5,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AT,CH,VN,1,1,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AT,CH,VN,1,1,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AT,ID,,,5,live,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AT,ID,,25,30,live,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AT,SG,ID,1,,skins,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AT,SG,ID,,1,skin pieces,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,BE,TH,,2,leather products (large),,,
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,CA,ID,2,2,leather products (small),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,CA,ID,2,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,CA,ID,,1,skin pieces,,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,CH,ID,4,4,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,CH,ID,236,275,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,CH,LA,122,218,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,CH,MY,22,22,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,CH,VN,6,,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,CH,VN,446,501,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,ES,ID,28,21,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,ES,VN,112,56,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,ES,VN,90,95,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,FR,ID,1,1,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,FR,ID,31,113,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,FR,LA,,61,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,FR,MY,,4,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,FR,VN,,1,leather products (large),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,FR,VN,26,271.99998,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,FR,XX,1,1,leather products (small),,T,U
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,GB,ID,1,2,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,HK,ID,2,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,HK,LA,8,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,HK,MY,12,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,HK,VN,17,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,ID,,336,447,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,ID,,1,leather products (large),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,ID,,13,leather products (small),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,ID,136,279,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,LA,,2,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,LA,61,50,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,MY,1,1,garments,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,MY,,1,leather products (small),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,MY,,52,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,VN,,2,leather products (large),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,VN,,19,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,VN,,1,leather products (small),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,VN,184,285,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,VN,36,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,IT,VN,1,1,skins,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,LB,VN,90,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,MX,MY,,16,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,NL,ID,42,27,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,NL,VN,3,3,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,NZ,VN,4,4,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,SG,ID,,1,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,SG,ID,64,157,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,SG,LA,2,2,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,SG,MY,3,2,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,SG,TH,,1,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,SG,VN,132,158,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,SG,VN,1,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,SG,VN,,1,skin pieces,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,TH,,62,81,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,US,ID,,1,leather products (large),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,US,ID,,1,specimens,,S,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AU,VN,,1,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AW,CH,IT,50,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AW,CH,XX,4,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AW,FR,MY,2,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AW,FR,SG,1,,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AW,FR,SG,1,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AW,US,MY,,28,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AW,US,XX,30,,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,CH,ID,,1,garments,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,CH,ID,,28,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,CH,LA,,1,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,CH,LA,,39,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,CH,MY,,2,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,CH,VN,,129,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,DE,ID,,1,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,DE,VN,,2,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,DE,VN,,2,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,DE,VN,,1,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,FR,ID,,28.99999,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,FR,LA,,1,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,FR,VN,,28,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,GB,ID,,24,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,ID,,1,garments,,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,ID,,1,leather products (large),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,ID,,5,leather products (large),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,ID,,6,leather products (small),,P,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,ID,,180,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,LA,,2,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,LA,,363,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,VN,,12,garments,,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,VN,,1,leather products (large),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,VN,,12,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,IT,VN,,291,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,NL,ID,,10,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,AZ,US,ID,,7,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BB,FR,ID,,3.5,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BB,FR,LA,,3,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BB,FR,TH,,3,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BB,FR,VN,,14,leather products (small),,T,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BB,FR,VN,,6,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BD,IT,VN,,1,leather products (small),,P,C
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BE,CH,ID,,1,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BE,CH,ID,1,,leather products (small),,,
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BE,CH,MY,,65,leather products (small),,T,W
2012,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,BE,CH,MY,65,,leather products (small),,,
